"IdOnaDatos";"IdOrganizacion";"OrgNombreComercial";"OrgRazonSocial";"OrgCodigoAcreditacion";"OrgPais";"OrgCiudad";"OrgDireccion";"OrgWeb";"orgCorreo";"orgTelefono";"OrgEstadoAcreditado";"OrgEsquemaAcreditado";"OrgNormaAcreditada";"OrgReconocimiento";"OrgFechaActualizacion"
"1";"260";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 07 PAYAMINO";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 12-006";"Ecuador";"Francisco de Orellana";"Puerto Francisco de Orellana, Km 7,5 Vía a Loreto";NULL;"123Marco.Herrera@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2012-11-08"
"1";"262";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 12 EPF";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 15-002";"Ecuador";"Francisco de Orellana";"Parroquia El Edén Yuturi- Orellana, Bloque 12 EPF";NULL;"123Juan.Cando@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2015-02-09"
"1";"251";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 15 CPF";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-010";"Ecuador";"Shushufindi";"Parroquia Limoncocha, Bloque 15, Estación CPF";NULL;"123Jonathan.Saltos@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-10-09"
"1";"3";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 16 NPF DE LA EP PETROECUADOR";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 20-009";"Ecuador";"Aguarico";"Prov. Orellana-Cantón Aguarico, Cononaco – Bloque 16  NPF";NULL;"123viviana.guerrero@eppetroecuador.ec";"+593 2-394-2000";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-09-18"
"1";"254";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 18 ZPF";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-016";"Ecuador";"Francisco de Orellana";"Francisco de Orellana, Bloque 18, Campo Palo Azul, Estación Palo Azul";NULL;"123Cecilia.Haro@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-12-04"
"1";"255";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 56 LAGO AGRIO";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-011";"Ecuador";"Lago Agrí­o";"Bloque 56, Campo Lago Agrio";NULL;"123Ramiro.Arcentales@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-05-11"
"1";"258";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 57 LIBERTADOR";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-017";"Ecuador";"Sucumbí­os";"BLOQUE 57 Campo Libertador, Estación Secoya";NULL;"123Diego.Chavez@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-12-03"
"1";"259";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 57 SHUSHUFINDI";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 15-001";"Ecuador";"Shushufindi";"BLOQUE 57 Estación Shushufindi Central, Vía La  Victoria";NULL;"123Carlos.Aucancela@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2015-01-12"
"1";"256";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 58 CUYABENO";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-015";"Ecuador";"Lago Agrí­o";"CUYABENO VÍA PUERTO EL CARMEN";NULL;"123Pablo.Valdiviezo@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-11-28"
"1";"261";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 60 SACHA";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 15-014";"Ecuador";"Joya de los Sachas";"Joya de los Sachas Km 31 vía Coca-Lago Agrio, sector la Parker";NULL;"123Patricia.Ullauri@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2015-12-14"
"1";"257";"LABORATORIO DE TRATAMIENTO QUÍMICO BLOQUE 61 AUCA";"EMPRESA PUBLICA DE HIDROCARBUROS DEL ECUADOR EP PETROECUADOR";"SAE LEN 14-018";"Ecuador";"Francisco de Orellana";"Parroquia Dayuma, Bloque 61, Estación Auca Central";NULL;"123Katherine.Aizaga@eppetroecuador.ec";"+593 2-299-3700";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2014-12-03"
"1";"1124";"LABORATORIO DEL DEPARTAMENTO DE PETRÓLEOS, ENERGÍA Y CONTAMINACIÓN - DPEC";"FACULTAD DE INGENIERÍA QUÍMICA";"SAE PEA 24-001";"Ecuador";"Quito";"Ritter s/n y Bolivia";NULL;"123ftoasa@uce.edu.ec";"+593 99 577 9833";"ACREDITADO";"PROVEEDORES DE ENSAYOS DE APTITUD";"NTE INEN-ISO/IEC17043:2011";"NACIONAL";"2024-02-29"
"1";"283";"LABORATORIO DEL DEPARTAMENTO DE PETRÓLEOS, ENERGÍA Y CONTAMINACIÓN - DPEC";"FACULTAD DE INGENIERÍA QUÍMICA";"SAE LEN 06-010";"Ecuador";"Quito";"Ritter s/n y Bolivia";NULL;"123ftoasa@uce.edu.ec";"+593 99 577 9833";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2007-02-08"
"1";"120";"LABORATORIO EMAPAI";"EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE IBARRA EMAPAI";"SAE LEN 22-008";"Ecuador";"Ibarra";"Av. Atahualpa, sector Caranqui. Planta de tratamiento de agua potable de Caranqui";NULL;"123rbeltran@emapai.gob.ec";"+593 6-264-1176";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-10-16"
"1";"126";"LABORATORIO FUJISANSURVEY S.A.";"LABORATORIO FUJISANSURVEY S.A.";"SAE LC 24-003";"Mexico";NULL;"AV. FRANCISCO MATA AGUILAR #1200, COL. FRACCIONAMIENTO INDUSTRIAL Y DE SERVICIOS PARQUE TECNOLOGICO PUERTO MEXICO";NULL;"123brenda.arellano@fujisansurvey.com";"+52 800 715 5460";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"INTERNACIONAL";"2024-03-06"
"1";"318";"LABORATORIO IAM-Q INVESTIGACIÓN, ANÁLISIS Y MONITOREO DE LA SECRETARÍA DE AMBIENTE";"GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO";"SAE LEN 06-014";"Ecuador";"Quito";"RÍO COCA E6-85 E ISLA GENOVESA";NULL;"123jessica.alvear@quito.gob.ec";"+593 2-395-2300";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-17"
"1";"35";"Laboratorio Institucional de Análisis de Vehículos y Movilidad Sostenible - LIAVMS";"UGIPS Unidad de Gestión de Investigación y Proyección Social";"SAE OI 18-005";"Ecuador";"Quito";"Av. Toledo S/N y Madrid, sector la Floresta";NULL;"123ivan.alzamora@epn.edu.ec";"+593 2-297-6300";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2018-04-17"
"1";"253";"Laboratorio LABSU";"Vicariato Apostólico de Aguarico";"SAE LEN 07-003";"Ecuador";"Francisco de Orellana";"Av. Alejandro Labaka y Fray Pastor de Villarquemado";NULL;"123laboratorio@labsu.com.ec";"+593 6-288-1105";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-22"
"1";"41";"LABORATORIO LASA";"LABORATORIO GUIJARRO LASA S.A";"SAE LEN 06-002";"Ecuador";"Quito";"Av. Juan Ignacio Pareja Oe5-87 y SImón Cárdenas";NULL;"123marco.guijarro@laboratoriolasa.com";"2298018";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2019-06-12"
"1";"517";"Laboratorio Lazo Lablazo C.ltda";"Laboratorio Lazo Lablazo C.ltda";"SAE LEN 08-001";"Ecuador";"Durán";"Guayas, Cantón: DURAN, Ciudadela: Lotización Ferias, Edificio: P. I. Plaza Sai Baba, Local: 36, Vía a Durán Tambo, Km: 4.5, Frente a Plastigama.";NULL;"123calidad@laboratoriolazo.com";"+593 2-312-3004";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-02-06"
"1";"985";"Laboratorio Metrosens Cia. Ltda.";"Laboratorio Metrosens Cia. Ltda.";"SAE LEN 17-006";"Ecuador";"Quito";"Pasaje Cicaos S2-51 y Manuel Orozco";NULL;"123osanchez@metrosens.com.ec";"3181001";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-06-16"
"1";"984";"LABORATORIO METROSENS CIA. LTDA.";"LABORATORIO METROSENS CIA. LTDA.";"SAE LC 17-002";"Ecuador";"Quito";"Pasaje Cicaos S2-51 y Manuel Orozco";NULL;"123wburbano@metrosens.com.ec";"3181001";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-06-16"
"1";"317";"LABORATORIO OSP";"FACULTAD DE CIENCIAS QUIMICAS DE LA UNIVERSIDAD CENTRAL DEL ECUADOR";"SAE LEN 04-002";"Ecuador";"Quito";"FRANCISCO VITERI S/N Y GILBERTO GATTO SOBRAL";NULL;"123fcq.osp@uce.edu.ec";"+593 2-250-2456";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2004-08-17"
"1";"277";"Laboratorio PROTAL";"Empresa Pública de Servicios ESPOL - TECH E.P.";"SAE LEN 05-009";"Ecuador";"Guayaquil";"Campus Gustavo Galindo KM 30.5 Vía Perimetral. Referencia: Contiguo a la Ciudadela Santa Cecilia.";NULL;"123gbajana@espol.edu.ec";"+593 4-226-9733";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-11"
"1";"1021";"Laboratorio Qtest";"Laboratorio Electromecánico Qtest S.A.S.";"SAE LEN 23-011";"Colombia";"Envidado";"Kilómetro 17 vía Las Palmas - Parque Industrial Manantiales";NULL;"123qtest@qtest.com.co";"+57 604 4488877";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"INTERNACIONAL";"2023-09-28"
"1";"226";"LABORATORIO QUÍMICO DEL IIGE";"INSTITUTO DE INVESTIGACION GEOLOGICO Y ENERGETICO - LABORATORIO QUIMICO";"SAE LEN 20-012";"Ecuador";"Quito";"Parroquia: IÑAQUITO Barrio: BATAN BAJO Calle: AVENIDA DE LA REPÚBLICA Numero: E 7-263 Interseccion: DIEGO DE ALMAGRO Referencia: FRENTE A FARMACIA MEDICITY Edificio: EDIFICIO SKY Piso: 2";NULL;"123francisco.iturra@geoenergia.gob.ec";"+593 2-297-6100";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-01-23"
"1";"543";"Laboratorio Tier Zentrum";"Laboratorio Tier Zentrum S.C.C";"SAE LEN 23-002";"Ecuador";"Rumiñahui";"PICHINCHA / RUMIÑAHUI / SANGOLQUI / VIÑEDOS LT-2 Y VENEZUELA";NULL;"123infolaboratorio@tier-zentrum.com";"+593 98 780 7542";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-03-06"
"1";"40";"LABORATORIO VETELAB CIA. LTDA";"LABORATORIO VETELAB CIA. LTDA";"SAE LEN 14-006";"Ecuador";"Mejí­a";"AV PABLO GUARDERAS Numero: N9-72 Intersección: 10MA TRANSVERSAL";NULL;"123myriam@vetelab.com.ec";"+593 2-231-6722";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-05-16"
"1";"4";"Laboratorios AVVE S.A.";"Avilés y Vélez ""AVVE"" Laboratorio de Análisis de Alimentos  S.A.";"SAE LEN 05-004";"Ecuador";"Guayaquil";"Parque Industrial California 1, Calle: Arq. Modesto Luque Rivadeneira, Edificio Comercial 3, Local 4 A, Km 11 ½, Vía a Daule.";NULL;"123investigacion.desarrollo@laboratoriosavve.com";"+593 4-210-3206";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2005-09-26"
"1";"297";"LABORATORIOS CLINICOS PAZMIÑO NARVAEZ";"CORPORACION MEDICA PAZMIÑO NARVAEZ CIA LTDA";"SAE LCL 14-001";"Ecuador";"Quito";"HNOS. PAZMIÑO N14B Y AV. GRAN COLOMBIA";NULL;"123calidad@corporacionpaznar.com";"2569911";"ACREDITADO";"CLÍNICOS";"Norma ISO 15189:2012";"NACIONAL";"2014-02-18"
"1";"244";"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA.";"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA.";"SAE LEN 16-018";"Ecuador";"Cuenca";"AV DE LAS AMERICAS S/N Y TURUHUIACO";NULL;"123sandraegm@hotmail.com";"+593 99 535 4172";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2016-11-22"
"1";"1023";"Laboratoro Qtest - Calibraciones";"Laboratorio Electromecánico Qtest S.A.S.";"SAE LC 23-006";"Colombia";"Envigado";"Kilómetro 17 vía Las Palmas - Parque Industrial Manantiales";NULL;"123carolina.londono@qtest.com.co";"+57 604 4488877";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"INTERNACIONAL";"2023-09-27"
"1";"582";"LACQUANALISIS";"LACQUANALISIS S.A.";"SAE LEN 11-010";"Ecuador";"Ambato";"Av. Rodrigo Pachano s/n y Montalvo";NULL;"123gerencia@lacquanalisis.com";"+593 3-242-0106";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2011-11-30"
"1";"413";"LAMBDA";"LAMBDACOUSTIC LABORATORIES S.A.";"SAE LEN 19-002";"Ecuador";"Quito";"Héctor Chica Oe1 - 202 y Segundo Chimborazo";NULL;"123ventas@lambda.com.ec";"+593 99 440 4549";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-11"
"1";"309";"LEAL IMPORTACIONES CIA. LTDA.";"LUIS EDUARDO ALBAN LOPEZ LEAL IMPORTACIONES COMPAÑIA LIMITADA";"SAE LC 21-002";"Ecuador";"Quito";"Barrio: CAROLINA Calle: AV. MARIANA DE JESUS Número: E7-8 Intersección: LA PRADERA Edificio: BUSINESS PLUS LA PRADERA Número de oficina: 806 Referencia: TRAS DEL EDIFICIO DE MOVISTAR";NULL;"123ventas@lealimportaciones.com";"+5932236527";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2021-11-22"
"1";"302";"LEGEMESA";"LABORATORIO GEOLOGICO MINERO AMBIENTAL";"SAE LEN 22-005";"Ecuador";"Guayaquil";"LOT. Ind. INMACONSA Calle: Las Acacias 10-2 y Cedros";NULL;"123contacto@legemesa.com";"+593 4-211-3426";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-03-05"
"1";"170";"LENOR ECUADOR";"Lenor Ecuador Cia. Ltda.";"SAE CP 15-001";"Ecuador";"Quito";"Manuel Sotomayor E17-152 y Flores Jijón";NULL;"123mauricio.canchigna@lenorgroup.com";"+593 96 743 5564";"ACREDITADO";"PRODUCTOS";"NTE INEN-ISO/IEC 17065";"NACIONAL";"2023-10-26"
"1";"1005";"LENOR ECUADOR (organismo de inspección)";"LENOR ECUADOR CIA. LTDA.";"SAE OI 15-004";"Ecuador";"Quito";"Manuel Sotomayor E17-152 y Flores Jijón";NULL;"123ricardo.rojas@lenorgroup.com";"+593 2-600-9404";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2015-06-30"
"1";"519";"LENOR SRL";"LENOR SRL";"SAE CSGAS 23-001";"Argentina";"BUENOS AIRES";"FRAGA 979 CIUDAD AUTONOMA BUENOS AIRES";NULL;"123info@lenorcert.com";"+54 11 4555-4001";"ACREDITADO";"SISTEMAS DE GESTIÓN ANTISOBORNO";"ISO/IEC 17021-1, ISO/IEC TS 17021-9 ";"INTERNACIONAL";"2023-03-03"
"1";"295";"LIAA-GADMA";"GOBIERNO AUTONOMOS DESCENTRALIZADO MUNICIPALIDAD DE AMBATO";"SAE LEN 16-017";"Ecuador";"Ambato";"Av. ATAHUALPA Y RIO CUTUCHI";NULL;"123jnunez@ambato.gob.ec";"032997800";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2016-11-19"
"1";"418";"LIVEXLAB";"LABORATORIO DE DIAGNOSTICO LIVEXLAB CIA LTDA.";"SAE LEN 15-008";"Ecuador";"Quito";"Calle Carlos Alvarado N50-09 y de los Alamos";NULL;"123andiazm@livex.com.ec";"2411637";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2015-06-25"
"1";"111";"LOGINCEN";"CENTAURO LOGÍSTICA ECUADOR LOGINCEN S.A.";"SAE LC 22-004";"Ecuador";"Guayaquil";"KM 2.5 AUTOPISTA DURAN BOLICHE";NULL;"123dir.logincen.ec@gmail.com";"+593 4-281-5910";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-11-13"
"1";"97";"LUBRISA";"LUBRICANTES INTERNACIONALES S.A. LUBRISA";"SAE LEN 15-013";"Ecuador";"Durán";"Cuenca 602 y Guillermo Davis";NULL;"123ivanova@lubrisa.com";"+593 4-380-3880";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-25"
"1";"417";"MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO";"MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO";"SAE LEN 22-002";"Ecuador";"Celica";"12 de Diciembre SN y Amazonas, junto al Parque Biosaludable";NULL;"123laboratorioagua@mbs.gob.ec";"+593 7-265-7041";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-01-02"
"1";"205";"MAQUISERPE";"MAQUINARIAS Y SERVICIOS PETROLEROS MAQUISERPE CIA LTDA";"SAE OI 19-004";"Ecuador";"Francisco de Orellana";"Km 4 1/2 vía Francisco de Orellana - Lago Agrio";NULL;"123qhs-e@maquiserpe.net";"+593 6-286-2370";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2019-06-10"
"1";"11";"METASDELECUADOR CIA LTDA";"METROLOGOS ASOCIADOS DEL ECUADOR COMPAÑIA DE CALIBRACIÓN.";"SAE LC 17-001";"Ecuador";"Quito";"SAMBARTOLO CALLE MANGLAR ALTO S14-300 Y TOMAS GUERRA";NULL;"123metasdelecuadorsec@hotmail.com";"+593 3081467";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-02-15"
"1";"131";"METRICSERV";"SOLUCIONES INDUSTRIALES Y METROLOGICAS METRICSERV CIA. LTDA";"SAE LC 22-002";"Ecuador";"Francisco de Orellana";"AUGUSTO RUEDA Y AGUARICO";NULL;"123contabilidad@metricserv.com";"+593 99 206 8356";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-06-13"
"1";"348";"METROLAB S.A.";"METROLAB S.A.";"SAE LC 07-009";"Ecuador";"Guayaquil";"Cdla. La FAE mz.4 villa 5-A, calle Cosme Renella";NULL;"123juancruz@metrolabsa.com";"+593 4-229-0730";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-07-13"
"1";"38";"Metrologic";"METROLOGIC S.A.";"SAE OI 13-012";"Ecuador";"Francisco de Orellana";"Av. Alejandro Labaca, Km 7 1/2 Vía Lago Agrio";NULL;"123inspeccionescalidad@metrologic.com.ec";"+593 6-286-1053";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-08-29"
"1";"568";"METROLOGIC";"METROLOGIC S.A.";"SAE LC 10-004";"Ecuador";"Quito";"José Arteta y Calisto N68-165 y Av. Machala";NULL;"123laboratorio@metrologic.com.ec";"3826360";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-22"
"1";"595";"METROLOGIC";"METROLOGIC S.A.";"SAE LEN 23-001";"Ecuador";"Quito";"José Arteta y Calisto N68-165 y Av. Machala";NULL;"123calidad@metrologic.com.ec";"+593 2-382-6360";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-01-19"
"1";"290";"MicroBioBase Laboratorio";"MICROBIOBASE LABORATORIO CÍA. LTDA.";"SAE LEN 18-041";"Ecuador";"Quito";"Tungurahua E3-118 y Montecristi";NULL;"123laboratorio@microbiobase.com";"+593 2-264-4297";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2018-12-19"
"1";"179";"MINGA S.A.";"MINGA S.A.";"SAE OI 13-011";"Ecuador";"Quito";"REPUBLICA DEL SALVADOR N34-399  E IRLANDA";NULL;"123pjaguaco@danielcom.com";"+593 2-245-9233";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-08-26"
"1";"61";"MULTIANALITYCA S.A.";"MULTIANALITYCA S.A.";"SAE LEN 09-008";"Ecuador";"Quito";"Jorge Erazo N50-109 y Homero Salas";NULL;"123calidad@multianalityca.com";"022 330 0247";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2009-09-10"
"1";"305";"N/A";"LABORATORIO METROSENS CIA. LTDA.";"SAE OI 23-006";"Ecuador";"Quito";"Pasaje Cicaos S2-51 y Manuel Orozco, 2do. piso Urbanización Jardín del Valle";NULL;"123yandrango@metrosens.com.ec";"+593 2-318-1001";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-10-04"
"1";"224";"N/A";"AGRORUM S.A.";"SAE LEN 19-015";"Ecuador";"Guayaquil";"Av. San Jorge #205 entre calle Primera y Segunda";NULL;"123asistentesg@agrorum.net";"+593 4-269-0009";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2019-12-05"
"1";"319";"N/A";"MAYACERT S.A.S.";"SAE CP 22-002";"Ecuador";"Quito";"Machala n70-56 y Belisario Torres";NULL;"123ecuador@mayacert.com";"+593 99 971 6518";"ACREDITADO";"PRODUCTOS";"NTE INEN-ISO/IEC 17065";"NACIONAL";"2022-10-27"
"1";"768";"N/A";"CERTIFICACIÓN PROFESIONAL DE INSTRUMENTOS CEPROINSA S.A.S.";"SAE LC 23-004";"Ecuador";"Joya de los Sachas";"Vía Mariscal Sucre diagonal calle sintética, vía al cementerio central de La Joya de los Sachas";NULL;"123gerencia@ceproinsa.com";"+593 98 928 9517";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-10-13"
"1";"14";"N/A";"DEPROIN S.A.";"SAE LEN 13-003";"Ecuador";"Guayaquil";"Calle: Av. Francisco de Orellana. Número: Villa 1. Intersección: Calle Dr. Eleodoro Alvarado Olea. Manzana: 2224. Referencia: Entrando por el parque de Samanes 7";NULL;"123ejumbo@deproinsa.com.ec";"+593 99 252 2235";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-12-01"
"1";"769";"NA";"SERVICIO ECUATORIANO DE NORMALIZACION";"SAE OI 13-016";"Ecuador";"Quito";"Baquerizo Moreno E8-29 y Av. 6 de Diciembre";NULL;"123bortiz@normalizacion.gob.ec";"+593 2-382-5960";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-09-16"
"1";"1009";"No Aplica";"SERVICIO ECUATORIANO DE NORMALIZACION";"SAE LEN 16-002";"Ecuador";"Quito";"Autopista General Rumiñahui. Puente Peatonal N° 5, 500 m a mano derecha. Barrio El Rosal";NULL;"123sviracucha@normalizacion.gob.ec";"+593 2-382-5960";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-04-22"
"1";"510";"Novacero";"Novacero S.A.";"SAE-LCA-15000";"Ecuador";"Latacunga";"Panamericana Norte km 16";NULL;"123laboratorioc@novacero.com";"+593 3-299-8400";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-16"
"1";"216";"Nutri Leche";"Lácteos San Antonio";"SAE LEN 19-012";"Ecuador";"Cuenca";"Carlos Tosi y Cornelio Vintimilla";NULL;"123estrella.ortiz@nutri.com.ec";"+593 7-286-2127";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2019-10-28"
"1";"71";"Onelabt S.A.";"ONELABT S.A.";"SAE LEN 23-007";"Ecuador";"Santa Elena";"AVDA. 1 ERA S/N Calle 10 y 11";NULL;"123mzambrano@onelabt.com.ec";"+593 4-295-3538";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-06-24"
