"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"491";"7";"Automotríz/Inspección de vehículos que prestan el servicio para transporte turístico";"--";"--";"Minivan, Furgoneta, Microbús, Minibús y Bus";"--";"<p>NTE INEN 2902:2017. Vehículos para transporte turístico. Requisitos.</p>";"A";"--"
"491";"7";"Automotríz/Inspección de elementos mínimos de seguridad en vehículos automotores";"--";"--";"Elementos de seguridad en vehículos automotores";"--";"<p>RTE INEN 034: 2016 (4R) (M1, M2, M3 y M4) Elementos de seguridad en vehículos automotores</p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E164 Standard Practice for Ultrasonic</p><p>Contact Examination of Weldment</p><p>ASME V Art. 4. Ultrasonic Examination</p><p>ASTM E2700 Standard</p><p>Practice for Contact Ultrasonic Testing of Welds</p><p>Using Phased Arrays</p><p>(*) </p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tuberías de proceso,Tuberías de transporte de hidrocarburos líquidos";"--";"<p>ASME B31.3:2018 Process</p><p>Piping ASME B31.4:2019</p><p>Pipeline Transportation</p><p>System for Liquids and</p><p>other liquids </p>";"A";"--"
"168";"7";"Industrial/Inspección de ensayos no destructivo por ultrasonido convencional y arreglo de fases ";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E164 Standard</p><p>Practice for Ultrasonic</p><p>Contact Examination of</p><p>Weldment</p><p>ASME V Art. 4. Ultrasonic</p><p>Examination</p><p>ASTM E2700 Standard</p><p>Practice for Contact</p><p>Ultrasonic Testing of Welds</p><p>Using Phased Arrays</p><p>(*) </p>";"A";"--"
"168";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V Art 7. Magnetic</p><p>Particle Examination </p><p>ASTM E709 Standard Guide</p><p>for Magnetic Particle</p><p>Testing.</p><p>(*) </p>";"A";"--"
"168";"7";"Industrial/Inspección mediante pruebas para la detección de fuga de tanques atmosféricos verticales y horizontales (neumática y vació)";"--";"--";"Tanques";"--";"<p>API 650:2021 Welded tanks for oil storage </p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME V Art 7. Magnetic Particle Examination  ASTM E709 Standard Guide for Magnetic Particle Testing.</p><p>(*) </p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección mediante pruebas para la detección de fuga en tanques atmosféricos verticales y horizontales (neumática, vacío, diésel)";"--";"--";"Tanques";"--";"<p>API 650:2020 Ed 13 Welded tanks for oil storage </p>";"A";"--"
"168";"7";"Industrial/Inspección de pruebas de presión en tuberías (hidrostáticas)";"--";"--";"Tuberías de proceso,Tuberías de transporte de hidrocarburos líquidos";"--";"<p>ASME B31.3:2018 Process Piping ASME B31.4:2019 Pipeline Transportation System for Liquids and other liquids </p>";"A";"--"
"168";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E797:2021 Standard Practice for measuring Thickness by Manual Ultrasonic Pulse-Echo Contact Method</p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASTM-E797:2021 Standard Practice for measuring Thickness by Manual Ultrasonic Pulse-Echo Contact Method</p><p><br></p>";"A";"--"
"168";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME BPVC.V:2021 Art. 6. Liquid Penetrant Examination </p><p><br></p><p>ASTM E-165:2018 Standard Practice for Liquid Penetrant Examination for General lndustry</p><p><br></p>";"A";"--"
"168";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Recipientes";"--";"<p>ASME BPVC.V:2021 Art. 6. Liquid Penetrant Examination</p><p><br></p><p>ASTM E-165:2018 Standard Practice for Liquid Penetrant Examination for General lndustry</p><p><br></p><p><br></p>";"A";"--"
"155";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos gaseosos en la transferencia de custodia";"--";"--";"Hidrocarburos gaseosos en la transferencia de custodia";"--";"<p class=""ql-align-justify"">a.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Documentos Normativos para Cantidad</p><p class=""ql-align-justify""><strong>&nbsp;</strong></p><p class=""ql-align-justify"">API MPMS Chapter 3.3: 1996 (R2017), Ed.1, Standard Practice for Level Measurement of Liquid Hydrocarbons in Stationary Pressurized Storage Tanks by Automatic Tank Gauging.</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS Chapter 3.5: 1997, (R2013), Ed.1, Tank Gauging: Standard Practice for Level Measurement of Light Hydrocarbon Liquids Onboard Marine Vessels by Automatic Tank Gauging.</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS Chapter 7: Temperature Determination</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS Chapter 14.1: 2022, Ed.8 Manual of Petroleum Measurement Standards, Chapter 14- Natural Gas Fluids Measurement, Section 1: Collecting and Handling of Natural Gas Samples for Custody Transfer.</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS 14.8: 1997 (R2011), Ed. 2, Natural Gas Fluids Measurement: Liquefied Petroleum Gas Measurement</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">HM 21: 2021, Ed. 4, Calculation procedures for static and dynamic measurement of light hydrocarbon liquids (LNG, LPG, ethylene, propylene and butadienes).</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS Chapter 17.10, part 2: 2016, Ed.2, Marine Measurement - Measurement of Refrigerated and/or Pressurized Cargoes on Board Marine Gas Carriers, Liquefied Petroleum and Chemical Gases</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">API MPMS Chapter 17.11, 2016, Ed. 2, Measurement and Sampling of Cargoes On Board Tank Vessels Using Closed and Restricted Equipment.</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">b.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Documentos Normativos para Calidad:</p><p class=""ql-align-justify""><strong>&nbsp;</strong></p><p class=""ql-align-justify"">RTE INEN 028: 2014 (1R) Combustible </p><p class=""ql-align-justify""><br></p><p class=""ql-align-justify"">NTE INEN 2489: 2019, (1R) Gas Natural. Requisitos</p><p class=""ql-align-justify"">&nbsp;</p><p class=""ql-align-justify"">NTE INEN 675: 2017 (1R), Productos derivados de petróleo. Gas Licuado de Petróleo (GLP). Requisitos.</p><p><br></p><p>(*)</p>";"A";"--"
"51";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos líquidos en la transferencia de custodia";"--";"--";"Hidrocarburos Líquidos en la Transferencia de Custodia";"--";"<p>a)&nbsp;&nbsp;Documentos normativos para cantidad:&nbsp;</p><p>API MPMS Chapter 3.1A: 2013 (R2018) Ed.3, Standard Practice for the Manual Gauging of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 3.1B: 2021 Ed.4, Standard Practice for Level Measurement of Liquid Hydrocarbons in Stationary Tanks by Automatic Tank Gauging.</p><p>API MPMS Chapter 7.2: 2018 Ed. 3, Temperature Determination</p><p>API MPMS Chapter 8.1: 2022 Ed. 6, Standard Practice for Manual Sampling of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 8.2: 2022 Ed. 6, Standard Practice for Automatic Sampling of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 8.3: 2019 Ed. 2, Standard Practice for Mixing and Handling of Liquid Samples of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 11.1: 2004 (R2012), Temperature and pressure volume correction factors for generalized crude oils, refined products, and lubricating oils.</p><p>API MPMS Chapter 12.1.1: 2019 Ed. 4, Calculation of Static Petroleum Quantities - Upright Cylindrical Tanks and Marine Vessels. HM 1 Part 1.</p><p>API MPMS Chapter 17.1: 2022 Ed. 7, Guidelines for marine inspection.</p><p>API MPMS Chapter 17.2: 2023 Ed. 3, Measurement of cargoes on board tank vessels.</p><p>API MPMS Chapter 17.3: 2016 (R2021) Ed. 2, Guidelines for identification of the source of free waters associated with marine petroleum cargo movements.</p><p>API MPMS Chapter 17.4: 2016 Ed. 2, Method for quantification of small volumes on marine vessels (OBQ/ROB).</p><p>API MPMS Chapter 17.5: 2019 Ed. 4, Guidelines for voyage analysis and reconciliation of cargo quantities.</p><p>API MPMS Chapter 17.6: 2022 Ed. 3, Guidelines for determining the fullness of pipelines between marine vessels and Shore Facilities.</p><p>API MPMS Chapter 17.8: 2016 (R2022) Ed. 2, Guidelines for Pre-loading Inspection of Marine Vessel Cargo Tanks and Their Cargo-handling Systems.</p><p>API MPMS Chapter 17.9: 2019 Ed. 3, Vessel experience factor (VEF).</p><p>API MPMS Chapter 17.11: 2016 Ed. 2, Measurement and sampling of cargoes on board tank vessels using closed and restricted equipment.</p><p>&nbsp;</p><p>b)&nbsp;&nbsp;Documentos normativos para calidad:</p><p>API MPMS Chapter 9.1: 2012 (R2017) Ed. 3, Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p>API MPMS Chapter 10.1: 2022 Ed. 4, Standard Test Method for Sediment in Crude Oils and Fuel Oils by the Extration Method.</p><p>API MPMS Chapter 10.2: 2022 Ed. 5, Standar Test Method for water in crude oil by distillation</p><p>NTE INEN 2258: 2017 (1R), Productos derivados de petróleo. Gasolina para aviación. Requisitos.</p><p>NTE INEN 935: 2021 (11R), Productos derivados de petróleo. Gasolina. Requisitos.</p><p>NTE INEN 2223: 2019 (2R), Productos derivados de petróleo. Combustible para motores de dos tiempos. Requisitos.</p><p>NTE INEN 2070: 2019 (2R), Productos derivados del petróleo. Jet A-1. Requisitos.</p><p>NTE INEN 1489: 2021 (8R), Productos derivados del petróleo. Diésel. Requisitos.</p><p>NTE INEN 1983: 2019 (3R), Productos derivados del petróleo. Fuel Oíl. Requisitos</p><p>RTE INEN 028: 2014 (1R), Combustibles.</p><p>ASTM D1298 - 12b: 2017, Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p>ASTM D473-22: 2022, Standard Test Method for Sediment in Crude Oils and Fuel Oils by the Extraction Method.</p><p>ASTM D3230-19: 2019, Standard Test Method for Salts in Crude Oil (Electrometric Method).</p><p>ASTM D4006-22: 2022, Standard Test Method for Water in Crude Oil by Distillation.</p><p>ASTM D4294-21: 2021, Standard test method for sulfur in petroleum and petroleum products by energy dispersive x-ray fluorescence spectrometry.</p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de Polvillo de Arroz";"--";"--";"Polvillo de arroz";"--";"<p>NTE INEN-ISO 2859-1; Procedimiento de muestreo para inspección por atributos, parte 1. Programa de muestreo clasificados por el nivel aceptable de calidad (AQL) para inspección lote a lote</p><p> NTE INEN 618 Alimento para animales muestreo (Polvillo de Arroz </p><p>INEN 1234 Granos y</p><p>Cereales Arroz pilado.</p><p>Requisitos.</p><p>&nbsp;</p><p> NTE INEN&nbsp;186 Grano y Cereales,</p><p>Arroz en cáscara</p><p>Requisito</p><p>Nota: Las normas o especificaciones técnicas detalladas en este documento corresponden a sus versiones vigentes.</p><p><br></p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de Granos en Sacos y al granel";"--";"--";"Granos en sacos y al Granel";"--";"<p>NTE INEN-ISO 2859-1; Procedimiento de muestreo para inspección por atributos, parte 1. Programa de muestreo clasificados por el nivel aceptable de calidad (AQL) para inspección lote a lote </p><p>NTE INEN-ISO 24333 Cereales y Productos derivados Toma de Muestras</p><p> INEN 1234 Granos y Cereales Arroz pilado.</p><p>Nota: Las normas o especificaciones técnicas detalladas en este documento corresponden a sus versiones vigentes.</p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de Alimentos Procesados";"--";"--";"Polvo de cacao";"--";"<p class=""ql-align-center""><strong><em>NTE INEN-ISO 2859-1:</em></strong><strong style=""color: red;""><em>2009; </em></strong><strong><em>Procedimiento de muestreo para inspección por atributos, parte 1. </em></strong></p><p class=""ql-align-center""><strong><em>Programa de muestreo clasificados por el nivel aceptable de calidad (AQL) para inspección lote a lote &nbsp;</em></strong></p><p class=""ql-align-center""><strong><em>NTE INEN 537 : </em></strong><strong style=""color: red;""><em>2013</em></strong><strong><em>, Cacao productos derivados Muestreo</em></strong></p><p><strong><em>NTE INEN 0620:</em></strong><strong style=""color: red;""><em>2017.</em></strong><strong><em> Cacao en polvo Requisitos;</em></strong></p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de Alimentos Procesados";"--";"--";"Aceites y grasas comestibles";"--";"<p class=""ql-align-center""><strong><em>NTE-INEN-ISO 5555:</em></strong><strong style=""color: red;""><em>2013 </em></strong><strong><em>Aceites y Grasas de origen animal y vegetal (Muestreo)</em></strong></p><p class=""ql-align-center""><strong><em>&nbsp;</em></strong></p><p><strong><em>&nbsp;NTE INEN 034.</em></strong><strong style=""color: red;""><em>1985</em></strong><strong><em>, Mezclas de aceites vegetales comestibles. requisitos</em></strong></p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de harina de pescado y otras de origen animal";"--";"--";"Harina de pescado y otras de origen animal";"--";"<p>NTE INEN 463:1980 (2013) Harina de Pescado. Muestreo</p><p>&nbsp;</p><p>INEN 472 1988:04 Harina de pescado para consumo animal. Requisitos</p><p>&nbsp;</p><p>Codigo Maritimo Sustancias Peligrosas RESOLUCIÓN MSC.477(102) adoptada el 11 de noviembre de 2020 versión 2022</p><p><br></p><p>&nbsp;</p><p>Especificaciones del cliente</p>";"A";"--"
"201";"7";"Agroalimentario/Inspección de Conservas de Pescado";"--";"--";"Conservas de pescado";"--";"<p>NTE INEN&nbsp;179:1975 (2013) Muestreo de Conserva de Pescado</p><p>&nbsp;</p><p>NTE INEN184:2013 (2R) Atún y Bonito en Conserva. Requisitos.</p><p>&nbsp;</p><p>Especificaciones del cliente</p>";"A";"--"
"38";"7";NULL;"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS)</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.2 Pipe Prover. Capítulo 7 Temperature determination.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.8 Operation of</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Proving Systems. </span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.2 Measurement</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">of Liquid Hydrocarbons by</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Displacement Meters. Capítulo 5.3 Measurement</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">of Liquid Hydrocarbons by</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Turbines. </span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 11.1 Volume correction Factors.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 12.2 Calculation of Liquid Petroleum Quantities measured by turbine or displacement meters.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 13.2 Statistical Methods of Evaluating Meter Proving Data.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo API 9.3 Standard Test for Method Density, Relative density, and API Gravity of Crude Petroleum And Liquid Petroleum Products by Thermo hydrometer Method.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 6.7 Metering</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Viscous Hydrocarbons. Capítulo 4.7 Field Standard</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Test Measures.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.6 Measurement Hydrocarbons Liquids by Coriolis Meter.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 21.2 Medida Electrónica de Volumen líquido usando medidores de desplazamiento positivo y medidores tipo turbina.</span></p><p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0);"">Capítulo 22.1 Directrices generales para el desarrollo de Protocolos de prueba para dispositivos usados En la medición de fluidos de hidrocarburo";"C";"--"
"38";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método pipe prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS)</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.2 Pipe Prover. Capítulo 7 Temperature determination.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.8 Operation of</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Proving Systems. </span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.2 Measurement</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">of Liquid Hydrocarbons by</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Displacement Meters. Capítulo 5.3 Measurement</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">of Liquid Hydrocarbons by</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Turbines. </span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 11.1 Volume correction Factors.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 12.2 Calculation of Liquid Petroleum Quantities measured by turbine or displacement meters.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 13.2 Statistical Methods of Evaluating Meter Proving Data.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo API 9.3 Standard Test for Method Density, Relative density, and API Gravity of Crude Petroleum And Liquid Petroleum Products by Thermo hydrometer Method.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 6.7 Metering</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Viscous Hydrocarbons. Capítulo 4.7 Field Standard</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Test Measures.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.6 Measurement Hydrocarbons Liquids by Coriolis Meter.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 21.2 Medida Electrónica de Volumen líquido usando medidores de desplazamiento positivo y medidores tipo turbina.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 22.1 Directrices generales para el desarrollo de Protocolos de prueba para dispositivos usados En la medición de fluidos de hidrocarburo</span></p><p class=""ql-align-center"">(*)</p>";"C";"--"
"38";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método master meter";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">American Petroleum</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Institute (API) - Manual de&nbsp;Estándares de Medición de&nbsp;Petróleo (MPMS) </span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 7 Temperature determination</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.8 Operation of Proving Systems</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.2 Measurement of Liquid Hydrocarbons by Displacement Meters</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.3 Measurement of Liquid Hydrocarbons by Turbines</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 11.1 Volume correction Factors</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 12.2 Calculation of Liquid Petroleum Quantities measured by turbine or displacement meters</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 13.2 Statistical Methods of Evaluating Meter Proving Data</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 9.3 Standard Test for Method Density, Relative density, and API Gravity of Crude Petroleum And Liquid Petroleum Products by Thermo hydrometer Method</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 6.7 Metering</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Viscous Hydrocarbons</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.7 Field Standard</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Test Measures</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Organismo Internacional de Metrología Legal(OIML) R117-1 Dynamic measuring systems for liquids other than wáter</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 21.2 Medida Electrónica de Volumen líquido usando medidores de desplazamiento positivo y medidores tipo turbina.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 22.1 Directrices generales para el desarrollo de Protocolos de prueba para dispositivos usados En la medición de fluidos de hidrocarburos.</span></p><p class=""ql-align-center"">(*)</p>";"C";"--"
"38";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método tank prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS)</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.4 Tank Prover</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 7 Temperature determination</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.8 Operation of</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Proving Systems</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.2 Measurement of Liquid Hydrocarbons by Displacement Meters</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 5.3 Measurement of Liquid Hydrocarbons by Turbines.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 11.1 Volume correction Factors</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 12.2 Calculation of Liquid Petroleum Quantities measured by turbine or displacement meters</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 13.2 Statistical Methods of Evaluating Meter Proving Data.</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 9.3 Standard Test for Method Density, Relative density, and API Gravity of Crude Petroleum And Liquid Petroleum Products by Thermo hydrometer Method</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 6.7 Metering</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Viscous Hydrocarbons</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 4.7 Field Standard</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Test Measures</span></p><p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">Capítulo 22.1 Directrices generales para el desarrollo de Protocolos de prueba para dispositivos usados En la medición de fluidos de hidrocarburos.</span></p><p class=""ql-align-center"">(*)</p>";"C";"--"
"38";"7";"Hidrocarburos/Inspección de medidores de flujo tipo coriolis por el método pipe prover y compact prover ";"--";"--";"Medidores de fujo tipo coriolis  ";"--";"<p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">API MPMS Capitulo 5, sección 6:2021 Ed.2 – Medición de hidrocarburos líquidos por Coriolis Meter</span></p><p class=""ql-align-center""><br></p>";"C";"--"
"38";"7";"Hidrocarburos/Inspección de válvulas de alivio";"--";"--";"Válvulas de alivio";"--";"<p class=""ql-align-center""><span style=""color: rgb(0, 0, 0);"">API RECOMMENDED PRACTICE 576:2017 </span>Fourth edition<span style=""color: rgb(0, 0, 0);""> Inspection of Pressure-relieving </span></p><p class=""ql-align-center"">(*)</p>";"C";"--"
"613";"7";"Hidrocarburos/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Herramientas,Tuberías";"--";"<p>ASTM E-797: 2021 Standard practice for Measuring thickness by manual Ultrasonic Pulse-Echo Contact Method</p>";"A";"--"
"613";"7";"Hidrocarburos/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Accesorios,Herramientas,Estructuras metálicas,Tuberías";"--";"<p>ASME V Art. 7:2021 Magnetic Particle Examination</p><p>ASTM E 709: 2021 Standard Guide for Magnetic Particle Testing</p>";"A";"--"
"613";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Accesorios,Tuberías,Herramientas,Estructuras metálicas";"--";"<p>ASME V, Art. 9: 2021 Visual Examination</p>";"A";"--"
"613";"7";"Industrial/Inspección Visual Dimensional";"--";"--";"Accesorios,Tuberías,Estructuras metálicas";"--";"<p>ASME V, Art. 9: 2021 Visual Examination</p>";"A";"--"
"613";"7";"Hidrocarburos/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Accesorios";"--";"<p>ASME V Art.6: 2021 Liquid Penetrant Examination</p><p>ASTM -E165: 2018 Standard Practice for Liquid Penetrant Examination for General Industry</p>";"A";"--"
"613";"7";"Industrial/Inspección de ensayos no destructivos por partículas magnéticas";"--";"--";"Accesorios,Estructuras metálicas,Tuberías";"--";"<p>ASME V Art. 7:2021 Magnetic Particle Examination</p><p><br></p><p>ASTM E 709: 2021 Standard Guide for Magnetic Particle Testing</p>";"A";"--"
"613";"7";"Industrial/Inspección de ensayos no destructivos por líquidos penetrantes";"--";"--";"Accesorios,Estructuras metálicas,Tuberías";"--";"<p>ASME V Art.6: 2021 Liquid Penetrant Examination</p><p>ASTM -E165: 2018 Standard Practice for Liquid Penetrant Examination for General Industry</p>";"A";"--"
"613";"7";"Industrial/Inspección de ensayos no destructivos por ultrasonido medición de espesores";"--";"--";"Estructuras metálicas,Tuberías";"--";"<p>ASTM E-797: 2021 Standard practice for Measuring thickness by manual Ultrasonic Pulse-Echo Contact Method</p>";"A";"--"
"310";"7";"Hidrocarburos/Inspección Visual Dimensional";"--";"--";"Estructuras metálicas,Tuberías,Herramientas,Elementos,Accesorios";"--";"<p>ASME Boiler &amp;</p><p>Pressure Vessel</p><p>Code Section V:</p><p>2019, Article 9</p><p>Visual</p><p>Examination.</p>";"A";"--"
