"idOrganizacion";"IdEnsayo";"EsyLugarEjecucion";"EsyTipoEnsayo";"EsyEnsayo";"EsyMuestra";"EsyTecnica";"EsyIntervaloMedicion";"EsyMetodo";"EsyVigenteApartirDe"
"239";"12";"--";"In situ";"Aislamiento acustico";"--";"Nivel de presión Sonora";"<p><span style=""color: black;"">(25 a 140) dB</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">MCPEE-VGM&amp;S-04-02</span></p><p><br></p>/ISO 16283-3: 2016";"--"
"239";"12";"--";"In situ";"Tiempo de reverberación";"--";"Medición de tiempo";"<p><span style=""color: black;"">(0,25 – 12,00) s</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">MCPEE-VGM&amp;S-05</span></p><p><br></p>/ISO 3382-1: 2010
ISO 3382-2: 2008";"--"
"324";"12";"--";"En laboratorio";"Demanda bioquímica de oxígeno (DBO5)";"--";"Electrometría";"<p>(1 a 10 000) mg O2/l&nbsp;</p>";"<p>PEE/LS/FQ/01&nbsp;&nbsp;</p>/Método de referencia:
Standard Methods, Ed. 23, 2017
5210 B";"--"
"324";"12";"--";"En laboratorio";"Fósforo total";"--";"Espectrofotometría UV- VIS";"<p>(0,1 a 20) mg /l&nbsp;</p>";"<p>PEE/LS/FQ/03&nbsp;</p><p><br></p>/Método de referencia:
Standard Methods, Ed. 23, 2017
4500 PE";"--"
"324";"12";"--";"En laboratorio";"Nitratos+Nitritos";"--";"Espectrofotometría";"<p>(0.2 - 20) mg/l</p>";"<p>PEE/LS/FQ/08</p>/<p>STANDARD METHODS, Ed. 23, 2017, 4500 NO3-E</p>";"--"
"324";"12";"--";"En laboratorio";"Sólidos suspendidos totales";"--";"Gravimetría";"<p>(6 a 10 000) mg/l&nbsp;</p>";"<p>PEE/LS/FQ/04&nbsp;</p>/<p>Método de referencia: Standard Methods, Ed. 23, 2017 2540 D</p>";"--"
"324";"12";"--";"En laboratorio";"Sólidos Totales";"--";"Gravimetría";"<p>(30 a 20 000) mg/l&nbsp;</p>";"<p>PEE/LS/FQ/05&nbsp;</p>/<p>Standard Methods, Ed. 23, 2017 2540 B</p>";"--"
"324";"12";"--";"En laboratorio";"Demanda química de óxigeno (DQO) reflujo cerrado";"--";"Espectrofotometría UV- VIS";"<p>(25 a 30 000) mg O2/l&nbsp;</p>";"<p>PEE/LS/FQ/06&nbsp;</p>/<p>Método de Referencia: Standard Methods, Ed. 23, 2017 5220 D</p>";"--"
"324";"12";"--";"En laboratorio";"Metales";"--";"Espectrometría Óptica de Plasma por Acoplamiento Inductivo (ICP-OES)";"<p>Bario (Ba),</p><p>(0,01 a 10)&nbsp;mg/l</p><p><br></p><p>Cadmio (Cd),</p><p>(0,01 a 1)&nbsp;mg/l</p><p><br></p><p>Cobalto (Co),</p><p>(0,01 a 1)&nbsp;mg/l</p><p><br></p><p>Cromo (Cr),</p><p>(0,02 a 10)&nbsp;mg/l</p><p><br></p><p>Hierro (Fe),</p><p>(0,02 a 10)&nbsp;mg/l</p><p><br></p><p>Manganeso (Mn),</p><p>(0,005 a 10)&nbsp;mg/l</p><p><br></p><p>Níquel (Ni),</p><p>(0,05 a 10)&nbsp;mg/l</p><p><br></p><p>Plata (Ag),</p><p>(0,005 a 1)&nbsp;mg/l</p><p><br></p><p>Plomo (Pb),</p><p>(0,05 a 10)&nbsp;mg/l</p><p><br></p><p>Cobre&nbsp;(Cu),</p><p>(0,01 a 10) mg/l&nbsp;</p>";"<p>PEE/LS/AI/04</p>/<p>Método de referencia: Standard Methods, Ed. 23, 2017 3111 B</p>";"--"
"572";"12";"--";"En laboratorio";"Densidad a 20 °C";"--";"Densímetro digital";"<p>(0,7892 a 0,8114) g/ml</p>";"<p><span style=""color: rgb(0, 0, 0);"">GT.PR.SOD.PEEDEA.01</span></p><p><span style=""color: rgb(0, 0, 0);"">Versión 4</span></p>/<p>ASTM D4052 – 22</p>";"--"
"572";"12";"--";"En laboratorio";"Contenido de agua";"--";"Titulación culombimétrica de Karl Fisher";"<p>(0,0923 a 0,92360) ml/100ml</p>";"<p>GT.PR.SOD.PEECA.01</p><p>Versión 3</p>/<p class=""ql-align-justify""><span style=""color: black;"">ASTM E1064-16 </span></p><p class=""ql-align-justify""><br></p>";"--"
"572";"12";"--";"En laboratorio";"Contenido de etanol";"--";"Densímetro digital";"<p>(95,0 a 100,0) ml/100ml</p>";"<p><span style=""color: rgb(0, 0, 0);"">GT.PR.SOD.PEEGAA.01</span></p><p><span style=""color: rgb(0, 0, 0);"">Versión 3</span></p>/<p>ASTM D4052 – 22</p><p><br></p>";"--"
"572";"12";"--";"En laboratorio";"Densidad a 20 °C";"--";"Densímetro digital";"<p>(0,7896 a 0,8114) g/100ml</p>";"<p>GT.PR.SOD.PEEDEA.01</p><p>Versión 4</p>/<p>ASTM D4052 – 22</p>";"--"
"572";"12";"--";"En laboratorio";"Contenido de etanol";"--";"Densímetro digital";"<p>(95,0 a 100,0) ml/100ml</p>";"<p>GT.PR.SOD.PEEGAA.01</p><p>Versión 3</p>/<p>ASTM D4052 – 22</p>";"--"
"572";"12";"--";"En laboratorio";"Acidez total (como ácido acético)";"--";"Volumetría";"<p>Rango: (1.7 a 10) mg/100 ml</p>";"<p>GT.PR.SOD.PEEAT.01</p><p>Versión 2</p>/<p>NTE INEN 341&nbsp;1978 - 03</p>";"--"
"71";"12";"--";"En laboratorio";"White Spot Syndrome Virus ""WSSV""";"--";"PCR en tiempo real, Cualitativo";"<p>Detectado/ No detectado</p>";"<p>POE-Onelabt-01</p>/<p>Sistema Cuantitativo Iq REAL TM WSSV</p><p><br></p><p>Método modificado:</p><p>Sistema Cuantitativo Iq REAL TM WSSV</p><p><br></p><p>Método desarrollado</p><p>Sistema WSSV qPCR in house</p>";"--"
"595";"12";"--";"En laboratorio";"Caracterización medios isotermos";"--";"Caracterización medios isotermos, Comparación de temperaturas – Ensayo de estabilidad y uniformidad";"<p>Temperatura Pozo Seco : Rango (-38,5 a 650)°C</p><p>Temperatura Baño Húmedo: Rango (-38,5 a 650)°C</p><p>Temperatura en autoclaves, cámaras, climáticas, congeladores, estufas, hornos, incubadoras, instalaciones térmicas, muflas, refrigeradores, salas climatizadas, termocicladores : Rango:(-20 a 960)°C</p><p><br></p>";"<p>PTT-MLOGIC-DME-025: Caracterización Térmica de Baños Húmedos y Pozos Secos de Temperatura Controlada</p><p>PTT-MLOGIC-DME-026: Caracterización Térmica de autoclaves, cámaras climáticas, congeladores, estufas, hornos, incubadoras, instalaciones térmicas, muflas, refrigeradores, salas climatizadas, termocicladores.</p>/<p>CENAM, Guía Técnica para la Caracterización de Baños y Hornos de Temperatura Controlada, Octubre 2012</p><p>EURAMET, Calibration Guide Calibration of Temperature Block Calibrators , cg-13/v.03</p>";"--"
"595";"12";"--";"In situ";"Caracterización medios isotermos, Comparación de temperaturas – Ensayo de estabilidad y uniformidad";"--";"Caracterización medios isotermos, Comparación de temperaturas – Ensayo de estabilidad y uniformidad";"<p><br></p><p>Temperatura Pozo Seco  :  Rango (-38,5 a 650)°C</p><p>Temperatura Baño Húmedo: Rango (-38,5 a 650)°C</p><p>Temperatura en autoclaves, cámaras, climáticas, congeladores, estufas, hornos, incubadoras, instalaciones térmicas, muflas, refrigeradores, salas climatizadas, termocicladores : Rango:(-20 a 960)°C</p><p><br></p>";"<p>PTT-MLOGIC-DME-025: Caracterización Térmica de Baños Húmedos y Pozos Secos de Temperatura Controlada</p><p>PTT-MLOGIC-DME-026: Caracterización Térmica de autoclaves, cámaras climáticas, congeladores, estufas, hornos, incubadoras, instalaciones térmicas, muflas, refrigeradores, salas climatizadas, termocicladores.</p>/<p>CENAM, Guía Técnica para la Caracterización de Baños y Hornos de Temperatura Controlada, Octubre 2012</p><p>EURAMET, Calibration Guide Calibration of Temperature Block Calibrators , cg-13/v.03</p>";"--"
"125";"12";"--";"En laboratorio";"Aerobios Mesófilos";"--";"Petrifilm";"<p>&gt; 10 ufc/g ó</p><p>&gt; 10 ufc/ml</p>";"<p>Procedimiento para la determinación de aerobios mesófilos para petrifilm CA/39</p>/<p>Método de Referencia: AOC 990.12:2019 Aerobic plate count in Foods, edición 21.</p>";"--"
"125";"12";"--";"En laboratorio";"Grasa";"--";"Espectrofotometría infrarroja";"<p>(2,48 a 4,31) %</p>";"<p>Procedimiento de análisis físico químicos en el Milkoscan FT1 CA/79&nbsp;</p>/<p>Método de Referencia: ISO 9622:2013 IDF 141. Milk and liquid milk products, segunda edición.</p>";"--"
"125";"12";"--";"En laboratorio";"Proteína";"--";"Espectrofotometría infrarroja";"<p>(3,20 a 3,40) %</p>";"<p>Procedimiento de análisis fisicoquímico en el Milkoscan FT1 CA/79</p>/<p>Método de Referencia: ISO 9622:2013 IDF 141. Milk and liquid milk products, segunda edición</p>";"--"
"125";"12";"--";"En laboratorio";"Sólidos Totales";"--";"Espectrofotometría infrarroja";"<p>(10,81 a 13,20) %</p>";"<p>Procedimiento de análisis fisicoquímicos en Milkoscan FT1 CA/79</p>/<p>Método de Referencia: ISO 9622:2013 IDF 141. Milk and liquid milk products, segunda edición.</p>";"--"
"599";"12";"--";"En laboratorio";"Turbidez";"--";"Nefelometría";"<p><span style=""color: rgb(0, 0, 153);"">(0,73 a 985) NTU</span></p>";"<p class=""ql-align-justify""><span style=""color: rgb(0, 0, 153);"">LCC-PR-04</span></p>/<p><span style=""color: rgb(0, 0, 153);"">Standard Methods Ed.23, 2017.2130 B</span></p>";"--"
"599";"12";"--";"In situ";"Cloro libre residual";"--";"Colorimetría";"<p><span style=""color: navy;"">(0,13 a 1,44) mg/L</span></p>";"<p class=""ql-align-justify""><span style=""color: rgb(0, 0, 153);"">LCC-PR-06</span></p>/<p><span style=""color: rgb(0, 0, 153);"">Standard Methods, Ed. 23, 2017, 4500-CI G HACH 8021</span></p>";"--"
"582";"12";"--";"En laboratorio";"Sulfuros";"--";"Espectrofotometría UV-Vis";"<p>(100 a 5 140) ug/L&nbsp;</p>";"<p>PRO TEC 042</p><p><br></p>/HACH 8131, Ed. 11, 2018";"--"
"582";"12";"--";"En laboratorio";"Sulfatos";"--";"Espectrofotometría UV-Vis";"<p>(12 a 417) mg/L&nbsp;</p>";"<p>PRO TEC 026</p><p><br></p>/HACH 8051, Ed. 11, 2019";"--"
"582";"12";"--";"En laboratorio";"Cobre (Cu)";"--";"Espectrofotometría UV-Vis";"<p>(0,05 a 0,37) mg/L&nbsp;</p>";"<p>PRO TEC 032</p><p><br></p>/HACH 8506, Ed. 11, 2017";"--"
"582";"12";"--";"En laboratorio";"Sólidos totales disueltos";"--";"Gravimetría";"<p>(40 a 1012) mg/L&nbsp;</p>";"<p>PRO TEC 039</p><p><br></p>/Standard Methods. Ed. 23.
2017, 2540 C";"--"
"582";"12";"--";"En laboratorio";"Cromo hexavalente";"--";"Espectrofotometría UV-Vis";"<p>(0,041 a 0,419) mg/L</p><p><br></p>";"<p>PRO TEC 041</p><p><br></p>/HACH 8023, Ed. 10, 2019";"--"
"582";"12";"--";"En laboratorio";"Cromo Total (Cr)";"--";"Espectrofotometría UV-Vis";"<p>(0,05 a 0,46) mg/L&nbsp;</p>";"<p>PRO TEC 040</p><p><br></p>/HACH 8024, Ed. 10, 2018";"--"
"582";"12";"--";"En laboratorio";"Sólidos suspendidos totales";"--";"Espectrofotometría UV-Vis";"<p>(10 a 3 000) mg/L&nbsp;</p>";"<p>PRO TEC 029</p><p><br></p>/HACH 8006, Ed. 09, 2014";"--"
"582";"12";"--";"En laboratorio";"Nitratos";"--";"Espectrofotometría UV-Vis";"<p>(0,12 a 9,98) mg/L&nbsp;</p>";"<p>PRO TEC 024</p><p><br></p>/HACH 8192, Ed. 11, 2019";"--"
"582";"12";"--";"En laboratorio";"Nitritos";"--";"Espectrofotometría UV-Vis";"<p>(0,01 a 5,16) mg/L&nbsp;</p>";"<p>PRO TEC 025</p><p><br></p>/HACH 8507, Ed. 11, 2019";"--"
"582";"12";"--";"En laboratorio";"Sólidos sedimentables";"--";"Volumetría";"<p>(9,2 a 49) ml/L&nbsp;</p>";"<p>PRO TEC 021</p><p><br></p>/Standard Methods. Ed. 23.
2017, 2540 F";"--"
"582";"12";"--";"En laboratorio";"Potasio (K)";"--";"Espectrofotometría UV-Vis";"<p>(1 a 100) mg/L&nbsp;</p>";"<p>PRO TEC 050</p><p><br></p>/HACH 8049, Ed. 09, 2018";"--"
"582";"12";"--";"En laboratorio";"Cloro libre";"--";"Espectrofotometría UV-Vis";"<p>(0,02 a 4,04) mg/L&nbsp;</p>";"<p>PRO TEC 068</p>/HACH 8021, Ed. 09, 2018";"--"
"582";"12";"--";"En laboratorio";"Manganeso";"--";"Espectrofotometría UV- VIS";"<p>(0,048 a 4,8) mg/L&nbsp;</p>";"<p>PRO TEC 048</p><p><br></p>/HACH 8149, Ed. 10, 2017";"--"
"582";"12";"--";"En laboratorio";"DQO";"--";"Espectrofotometría UV-Vis";"<p>(120 a 75 000) mg/L&nbsp;</p>";"<p>PRO TEC 014</p><p><br></p>/HACH 8000, Ed. 10, 2014
Standard Methods. Ed. 23.
2017, 5220 D";"--"
"582";"12";"--";"En laboratorio";"DQO";"--";"Espectrofotometría UV-Vis";"<p>(20 a 120) mg/L&nbsp;</p>";"<p>PRO TEC 014</p><p><br></p>/HACH 8000, Ed. 10, 2014
Standard Methods. Ed. 23.
2017, 5220 D";"--"
"582";"12";"--";"En laboratorio";"Fluoruros";"--";"Espectrofotometría UV-Vis";"<p>(0,20 a 3,02) mg/L&nbsp;</p>";"<p>PRO TEC 062</p><p><br></p>/HACH 10225, Ed. 09, 2014";"--"
"582";"12";"--";"En laboratorio";"Zinc";"--";"Espectrofotometría UV-Vis";"<p>(0,23 a 2,15) mg/L&nbsp;</p>";"<p>PRO TEC 065</p><p><br></p>/HACH 8009, Ed. 09, 2019";"--"
"582";"12";"--";"En laboratorio";"Fósforo total";"--";"Espectrofotometría UV-Vis";"<p>(0,05 a 9,93) mg/L&nbsp;</p>";"<p>PRO TEC 063</p><p><br></p>/HACH 8048, Ed. 10, 2017";"--"
"582";"12";"--";"En laboratorio";"Fosfatos";"--";"Espectrofotometría UV-Vis";"<p>(0,15 a 30,39) mg/L&nbsp;</p>";"<p>PRO TEC 064</p>/HACH 8048, Ed. 10, 2017";"--"
"582";"12";"--";"En laboratorio";"Fenoles";"--";"Espectrofotometría";"<p>(0,061 a 1,794) mg/L&nbsp;</p>";"<p>PRO TEC 055</p><p><br></p>/HACH 8047, Ed. 08, 2014";"--"
"582";"12";"--";"En laboratorio";"Nitratos+Nitritos";"--";"Espectrofotometría UV-Vis";"<p>(0,06 a 41,90) mg/L&nbsp;</p>";"<p>PRO TEC 049</p><p><br></p>/HACH 10208 TNT 880, Ed.
02, 2020";"--"
"582";"12";"--";"En laboratorio";"Turbidez";"--";"Nefelometría";"<p>(0,16 a 138) NTU&nbsp;</p>";"<p>PRO TEC 060</p><p><br></p>/Standard Methods. Ed. 23.
2017, 2130 B";"--"
"582";"12";"--";"En laboratorio";"Oxígeno disuelto";"--";"Electrometría";"<p>(0,37 a 6,90) mg/L&nbsp;</p>";"<p>PRO TEC 061</p><p><br></p>/Standard Methods. Ed. 23.
2017, 4500 OG";"--"
"582";"12";"--";"En laboratorio";"Hierro";"--";"Espectrofotometría UV-Vis";"<p>(0,02 a 1,06) mg/L&nbsp;</p>";"<p>PRO TEC 020</p>/HACH 8008, Ed. 09, 2014";"--"
"582";"12";"--";"En laboratorio";"Humedad";"--";"Gravimetría";"<p>(50 a 99) %</p>";"<p>PRO TEC 059&nbsp;</p>/ASTM D4959-07, 2018";"--"
"582";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(4,41 a 10,17) unidades de</p><p>pH&nbsp;</p>";"<p>PRO TEC 056&nbsp;</p>/EPA 9045 D,  Rev. 4, 2004";"--"
"582";"12";"--";"En laboratorio";"Conductividad";"--";"Electrometría";"<p>(91,40 a 1810) uS/cm&nbsp;</p>";"<p>PRO TEC 057</p><p><br></p>/EPA 9050 A Rev. 1, 1996";"--"
"582";"12";"--";"En laboratorio";"Demanda bioquímica de oxígeno (DBO5)";"--";"Electrometría";"<p>(13 a 1069) mg/L&nbsp;</p>";"<p>PRO TEC 066</p><p><br></p>/HACH 8043, Ed. 10, 2017";"--"
"582";"12";"--";"En laboratorio";"Sólidos totales";"--";"Gravimetría";"<p>(50 a 4 000) mg/L</p>";"<p>PRO TEC 017</p>/<p>Standard Methods. Ed. 23. 2017, 2540 B</p>";"--"
"582";"12";"--";"En laboratorio";"Tensoactivos";"--";"Espectrofotometría UV-Vis";"<p>(0,010 a 4,000) mg/L</p>";"<p>PRO TEC 075</p>/<p>Standard Methods. Ed. 23. 2017, 5540 C</p>";"--"
"582";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(4 a 10) unidades de pH&nbsp;</p>";"<p>PRO TEC 011&nbsp;</p>/<p>Standard Methods. Ed. 23. 2017, 4500 H+ B</p>";"--"
"582";"12";"--";"En laboratorio";"Conductividad";"--";"Electrometría";"<p>(140 a 6700) uS/cm&nbsp;</p>";"<p>PRO TEC 013</p>/<p>Standard Methods. Ed. 23. 2017, 2510 B</p>";"--"
"582";"12";"--";"En laboratorio";"Dureza total";"--";"Volumetría";"<p>(50 a 400) mg/L Ca CO3&nbsp;</p>";"<p>PRO TEC 015</p>/<p>Standard Methods. Ed. 23. 2017, 2340 C</p>";"--"
"582";"12";"--";"En laboratorio";"Alcalinidad";"--";"Volumetría";"<p>(50 a 200) mg/L&nbsp;</p>";"<p>PRO TEC 012</p>/<p>Standard Methods. Ed. 23. 2017, 2320 B</p>";"--"
"582";"12";"--";"En laboratorio";"Dureza Magnésica";"--";"Cálculo";"<p>(50 a 400) mg/L&nbsp;</p>";"<p>PRO TEC 023</p>/<p>Standard Methods. Ed. 23. 2017, 2340 B</p>";"--"
"582";"12";"--";"En laboratorio";"Magnesio (Mg)";"--";"Cálculo";"<p>(2 a 500) mg/L&nbsp;</p>";"<p>PRO TEC 052</p>/<p>Standard Methods. Ed. 23. 2017, 3500 Mg-B</p>";"--"
"582";"12";"--";"En laboratorio";"Cloruros";"--";"Volumetría";"<p>(5 a 12 500) mg/L&nbsp;</p>";"<p>PRO TEC 047</p>/<p>Standard Methods. Ed. 23. 2017, 4500-Cl-B</p>";"--"
"582";"12";"--";"En laboratorio";"Aceites y grasas";"--";"Gravimetría";"<p>(0,98 a 100) mg/L&nbsp;</p>";"<p>PRO TEC 053</p>/<p>Standard Methods. Ed. 23. 2017, 5520 B</p>";"--"
"582";"12";"--";"In situ";"Temperatura";"--";"Termometría";"<p>(10 a 80) °C&nbsp;</p>";"<p>PRO TEC 043</p>/<p>Standard Methods. Ed. 23. 2017, 2550 B</p>";"--"
"582";"12";"--";"En laboratorio";"Dureza cálcica";"--";"Volumetría";"<p>(50 a 400) mg/L&nbsp;</p>";"<p>PRO TEC 022</p>/<p>Standard Methods. Ed. 23. 2017, 3500 Ca B</p>";"--"
"582";"12";"--";"En laboratorio";"Calcio (ca)";"--";"Volumetría";"<p>(16,59 a 140,41) mg/L&nbsp;</p>";"<p>PRO TEC 051</p>/<p>Standard Methods. Ed. 23. 2017, 3500 Ca-B</p>";"--"
"582";"12";"--";"En laboratorio";"Cloro total";"--";"Espectrofotometría UV-Vis";"<p>(0,02 a 1,48) mg/L&nbsp;</p>";"<p>PRO TEC 067</p>/<p>HACH 8167, Ed. 10, 2018</p><p>Standard Methods Ed 24. 2023, 4500-Cl G</p>";"--"
"582";"12";"--";"En laboratorio";"Nitrogeno total";"--";"Espectrofotometría UV-Vis";"<p>(1,50 a 100,75) mg/l</p>";"<p>PRO TEC 069</p>/<p>HACH 10242 TNT Plus 880, 04/2022, Edition 11</p>";"--"
"582";"12";"--";"En laboratorio";"Nitrogeno total kjeldahl";"--";"Espectrofotometría UV-Vis";"<p>(1,25 a 99,95) mg/l</p>";"<p>PRO TEC 069</p>/<p>HACH 10242 TNT Plus 880, 04/2022, Edition 11</p>";"--"
"582";"12";"--";"En laboratorio";"Metales: Niquel (Ni)";"--";"Espectrofotometría UV-Vis";"<p>(0,182 a 2,810) mg/l</p>";"<p>PRO TEC 074</p>/<p>HACH 10220, Standard Methods, Ed.24, 2023, 3500 Ni</p>";"--"
"582";"12";"--";"En laboratorio";"Aluminio";"--";"Espectrofotometría UV-Vis";"<p>(0,05 a 10) mg/L&nbsp;</p>";"<p>PRO TEC 046</p>/<p>HACH 8012, Ed. 11, 2018</p>";"--"
"494";"12";"--";"In situ";"Ruido en fuentes móviles";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APA-03: RUIDO EN FUENTES MÓVILES</p>/<p>ISO 5130:2019</p><p>Anexo 5, TULSMA AM 097-A</p>";"--"
"494";"12";"--";"En laboratorio";"Determinación de Turbidez";"--";"Nefelometría, Turbidimetría";"<p>(10 a 500) NTU</p>";"<p>APA-16: DETERMINACIÓN DE TURBIDEZ EN AGUA</p>/<p>Methods edition 24 APHA-AWWA-WEF SM&nbsp;&nbsp; 214 A&nbsp;&nbsp;</p>";"--"
"494";"12";"--";"In situ";"Ruido Ambiental";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APA-01: RUIDO AMBIENTE</p>/<p>ISO 1996 pt. 2 2017</p><p>Anexo 5, TULSMA AM 097A</p><p>NT003 de la RESOLUCIÓN NO.SADGCA-NT002-2016 del DMQ</p>";"--"
"494";"12";"--";"In situ";"Ruido Interno";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APA-02: RUIDO EN INTERIORES E INDUSTRIAL</p>/<p>ISO 1996:2017 pt. 2</p>";"--"
"494";"12";"--";"In situ";"Ruido industrial";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APA-02: RUIDO EN INTERIORES E INDUSTRIAL</p>/<p>ISO 1996:2017 pt. 2</p>";"--"
"494";"12";"--";"En laboratorio";"Conductividad eléctrica (CE)";"--";"Electrometría";"<p>(84 a 12800) uS/cm</p>";"<p>APA-07: DETERMINACIÓN DE CONDUCTIVIDAD ELÉCTRICA EN AGUAS</p>/<p>Methods edition 24 APHA-AWWA-WEF SM&nbsp;&nbsp;2510 A y 2510 B</p>";"--"
"494";"12";"--";"En laboratorio";"Potencial de hidrógeno  (pH)";"--";"Electrometría";"<p>(4 a 10) u de pH</p>";"<p>APA-09: DETERMINACIÓN DE pH EN SUELOS, LODOS Y SEDIMENTOS</p>/<p>EPA 9045D</p>";"--"
"494";"12";"--";"En laboratorio";"Conductividad eléctrica (CE)";"--";"Electrometría";"<p>(84 a 12880) uS/cm</p>";"<p>APA-10: DETERMINACIÓN DE CONDUCTIVIDAD ELÉCTRICA EN SUELOS, LODOS Y SEDIMENTOS</p>/<p>EPA 9050</p>";"--"
"494";"12";"--";"In situ";"Material particulado (PM 10)";"--";"Gravimetría";"<p>(8,33 a 208,25) ug/m3</p>";"<p>APA-11: DETERMINACION DE MATERIAL PARTICULADO EN CALIDAD DE AIRE</p>/<p>Acuerdo 97 A&nbsp;libro VI anexo 4&nbsp;</p><p>EPA 40 CFR Part 50 National Ambient Air Quality Standards for Particulate Metter</p>";"--"
"494";"12";"--";"In situ";"Particulas sedimentables";"--";"Gravimetría";"<p>(0,0002 a 1,241) mg/(cm2 x 30 dias)</p>";"<p>APA-12: DETERMINACION DE PARTÍCULAS SEDIMENTABLES EN CALIDAD DE AIRE</p>/<p>502 Method of air sampling and analysis</p><p>ASTM D1739 - 98 (Reapproved 2017): Estándar Test for collection and measurment of dustfall</p><p>Anexo 4, TULSMA AM 097-A</p>";"--"
"494";"12";"--";"In situ";"Ruido Ambiental";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APA-19: METODOLOGÍA PARA DETERMINAR EL LKEQ EN USOS DE SUELO PROTECCIÓN ECOLÓGICA (PE) Y RECURSOS NATURALES (RN)</p>/<p>Anexo 4 del Anexo 5 TULSMA AM 097-A, ISO 1996:2017 pt. 2</p>";"--"
"494";"12";"--";"In situ";"Ruido laboral";"--";"Sonometría";"<p>(35,0 a 130,5) dB</p>";"<p>APH-01: Determinación de ruido laboral</p>/<p>NTE INEN ISO 9612:2014 Acústica, determinación de la exposición al ruido en el trabajo, método de ingeniería</p>";"--"
"494";"12";"--";"In situ";"Polvo respirable";"--";"Gravimetría";"<p>(0,04 a 20,1) mg/m3</p>";"<p>APA-03: DETERMINACIÓN DE LA CONCENTRACIÓN DE PARTÍCULAS RESPIRABLES EN AMBIENTES LABORALES&nbsp;</p>/<p>NIOSH, 3.ª ed., NMAM 0600, DHHS (NIOSH)</p>";"--"
"494";"12";"--";"In situ";"Luminosidad";"--";"Celda Fotolumínica";"<p>(30 a 2.000) Lux</p>";"<p>APH-05: DETERMINACIÓN DE LUMUNOSIDAD EN ÁREAS Y CENTROS DE TRABAJO</p>/<p>NORMA Oficial Mexicana NOM-025STPS-2008, Condiciones de iluminación en los centros de trabajo</p>";"--"
"494";"12";"--";"In situ";"Ruido laboral";"--";"Cálculo nivel de Presión Sonora Equivalente, Frecuencias de: (63, 125, 250,500, 1k, 2k, 4k, 8k) Hz";"<p>(63, 125, 250,500, 1000, 2000, 4000, 8000) Hz.</p><p>(35,0 a 130,5) dB</p>";"<p>APH-06: ESTIMACIÓN DEL NIVEL EFECTIVO DE PRESIÓN SONORA PONDERADO CUANDO SE UTILIZA PROTECTORES AUDITIVOS</p>/<p>(ISO 4869-1:2018) Acústica. Protectores auditivos contra el ruido. Parte 1: Método subjetivo para la medición de la atenuación acústica</p><p>(ISO 4869-2:2020) Acústica. protectores auditivos contra el ruido. parte 2: estimación de los niveles efectivos de presión sonora ponderados a cuando se utilizan protectores auditivos,</p><p>NTP 638: Estimación de la atenuación efectiva de los protectores auditivos</p><p>NTE INEN ISO 9612:2014 Acústica, determinación de la exposición al ruido en el trabajo, método de ingeniería</p>";"--"
"494";"12";"--";"In situ";"Dióxido de azufre (SO2)";"--";"Celdas electroquímicas";"<p>(<span style=""color: black;"">14 – 1.800) ppm</span></p>";"<p>APA-22: DETERMINACIÓN DE LA CONCENTRACIÓN DE GASES EN FUENTES FIJAS DE COMBUSTIÓN</p>/<p>EPA CMT 30 revisión 1997</p><p>EPA CMT 22 revisión 1995</p><p>EPA 1 2020</p><p>EPA 1-A 2020</p>";"--"
"494";"12";"--";"In situ";"Monóxido de nitrógeno (NO)";"--";"Celdas electroquímicas";"<p><span style=""color: black;"">(14 – 1.743) ppm</span></p>";"<p>APA-22: DETERMINACIÓN DE LA CONCENTRACIÓN DE GASES EN FUENTES FIJAS DE COMBUSTIÓN</p>/<p>EPA CMT 30 revisión 1997</p><p>EPA CMT 22 revisión 1995</p><p>EPA 1 2020</p><p>EPA 1-A 2020</p>";"--"
"494";"12";"--";"In situ";"Dióxido de nitrógeno (NO2)";"--";"Celdas electroquímicas";"<p>(<span style=""color: black;"">20,12 – 204,40) ppm</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">APA-22: DETERMINACIÓN DE LA CONCENTRACIÓN DE GASES EN FUENTES FIJAS DE COMBUSTIÓN</span></p>/<p>EPA CMT 30 revisión 1997</p><p>EPA CMT 22 revisión 1995</p><p>EPA 1 2020</p><p>EPA 1-A 2020</p>";"--"
"494";"12";"--";"In situ";"Contenido de Oxigeno";"--";"Celdas electroquímicas";"<p>(<span style=""color: black;"">1,98 – 19,15) %</span></p>";"<p class=""ql-align-justify""><span style=""color: black;"">APA-22: DETERMINACIÓN DE LA CONCENTRACIÓN DE GASES EN FUENTES FIJAS DE COMBUSTIÓN</span></p>/<p>EPA CMT 30 revisión 1997</p><p>EPA CMT 22 revisión 1995</p><p>EPA 1 2020</p><p>EPA 1-A 2020</p>";"--"
